run,year,world,good,price,stock
2,6,Tau Ceti,core_daten,105.98,30.0
2,6,Tau Ceti,relikte,138.34,30.0
2,6,Maui-Covenant,nahrung,21.36,34.41744000000001
2,6,Maui-Covenant,rohstoffe,29.91,26.0
2,6,Maui-Covenant,industrieteile,41.74,26.0
2,6,Maui-Covenant,energie,36.11,17.0
2,6,Maui-Covenant,luxus,77.88,20.0
2,6,Maui-Covenant,biotech,79.89,40.42918399999999
2,6,Maui-Covenant,core_daten,110.89,26.0
2,6,Maui-Covenant,relikte,146.61,26.0
2,6,Marsim,nahrung,21.64,10.5
2,6,Marsim,rohstoffe,37.9,10.5
2,6,Marsim,industrieteile,44.03,62.65168
2,6,Marsim,energie,38.72,49.99100800000001
2,6,Marsim,luxus,81.14,31.0
2,6,Marsim,biotech,82.47,31.0
2,6,Marsim,core_daten,109.15,31.0
2,6,Marsim,relikte,151.25,31.0
2,6,Qom-Riyadh,nahrung,20.91,13.200000000000006
2,6,Qom-Riyadh,rohstoffe,29.78,28.0
2,6,Qom-Riyadh,industrieteile,42.43,28.0
2,6,Qom-Riyadh,energie,39.88,13.600000000000007
2,6,Qom-Riyadh,luxus,78.59,35.02134399999999
2,6,Qom-Riyadh,biotech,83.31,28.0
2,6,Qom-Riyadh,core_daten,109.78,56.085376
2,6,Qom-Riyadh,relikte,146.68,28.0
2,6,Bressia,nahrung,23.0,10.96
2,6,Bressia,rohstoffe,28.16,42.794944000000015
2,6,Bressia,industrieteile,46.35,14.739999999999995
2,6,Bressia,energie,37.96,32.785288
2,6,Bressia,luxus,79.34,25.0
2,6,Bressia,biotech,81.89,25.0
2,6,Bressia,core_daten,115.74,25.0
2,6,Bressia,relikte,152.95,25.0
2,6,Hebron,nahrung,20.14,12.800000000000004
2,6,Hebron,rohstoffe,26.55,20.0
2,6,Hebron,industrieteile,45.41,26.0
2,6,Hebron,energie,35.65,15.199999999999996
2,6,Hebron,luxus,83.06,33.621536000000006
2,6,Hebron,biotech,89.93,16.39999999999999
2,6,Hebron,core_daten,106.7,26.0
2,6,Hebron,relikte,149.26,26.0
2,6,Hyperion,nahrung,20.21,15.359999999999994
2,6,Hyperion,rohstoffe,30.55,28.518303999999993
2,6,Hyperion,industrieteile,40.31,24.0
2,6,Hyperion,energie,35.9,13.920000000000002
2,6,Hyperion,luxus,74.59,14.591999999999993
2,6,Hyperion,biotech,85.33,24.0
2,6,Hyperion,core_daten,106.69,24.0
2,6,Hyperion,relikte,140.04,28.009152
2,7,Lusus,nahrung,26.18,10.7
2,7,Lusus,rohstoffe,29.3,32.0
2,7,Lusus,industrieteile,43.08,32.0
2,7,Lusus,energie,41.38,10.7
2,7,Lusus,luxus,73.4,54.789343999999986
2,7,Lusus,biotech,84.82,32.0
2,7,Lusus,core_daten,109.73,47.19289600000001
2,7,Lusus,relikte,151.4,32.0
2,7,Tau Ceti,nahrung,20.53,53.13187200000001
2,7,Tau Ceti,rohstoffe,30.01,24.0
2,7,Tau Ceti,industrieteile,43.73,10.399999999999995
2,7,Tau Ceti,energie,42.57,10.399999999999995
2,7,Tau Ceti,luxus,74.66,30.0
2,7,Tau Ceti,biotech,81.44,41.332967999999994
2,7,Tau Ceti,core_daten,112.37,30.0
2,7,Tau Ceti,relikte,154.04,30.0
2,7,Maui-Covenant,nahrung,21.38,36.657440000000015
2,7,Maui-Covenant,rohstoffe,30.24,26.0
2,7,Maui-Covenant,industrieteile,44.98,26.0
2,7,Maui-Covenant,energie,38.15,15.5
2,7,Maui-Covenant,luxus,77.14,19.0
2,7,Maui-Covenant,biotech,77.62,42.89318399999999
2,7,Maui-Covenant,core_daten,115.84,26.0
2,7,Maui-Covenant,relikte,153.87,26.0
2,7,Marsim,nahrung,23.15,10.5
2,7,Marsim,rohstoffe,36.47,10.5
2,7,Marsim,industrieteile,42.99,68.05668
2,7,Marsim,energie,38.11,52.134008000000016
2,7,Marsim,luxus,76.22,31.0
2,7,Marsim,biotech,83.62,31.0
2,7,Marsim,core_daten,108.26,31.0
2,7,Marsim,relikte,136.16,31.0
2,7,Qom-Riyadh,nahrung,20.47,9.9
2,7,Qom-Riyadh,rohstoffe,28.42,28.0
2,7,Qom-Riyadh,industrieteile,43.8,28.0
2,7,Qom-Riyadh,energie,38.23,11.200000000000006
2,7,Qom-Riyadh,luxus,77.54,36.22034399999999
2,7,Qom-Riyadh,biotech,83.72,28.0
2,7,Qom-Riyadh,core_daten,108.61,60.881375999999996
2,7,Qom-Riyadh,relikte,145.64,28.0
2,7,Bressia,nahrung,22.67,8.620000000000001
2,7,Bressia,rohstoffe,28.39,39.92774400000002
2,7,Bressia,industrieteile,43.2,13.029999999999994
2,7,Bressia,energie,39.68,34.155888000000004
2,7,Bressia,luxus,82.88,25.0
2,7,Bressia,biotech,78.76,25.0
2,7,Bressia,core_daten,121.48,25.0
2,7,Bressia,relikte,151.42,25.0
2,7,Hebron,nahrung,23.16,10.600000000000005
2,7,Hebron,rohstoffe,30.1,20.0
2,7,Hebron,industrieteile,42.71,26.0
2,7,Hebron,energie,40.5,13.399999999999995
2,7,Hebron,luxus,75.8,34.96833600000001
2,7,Hebron,biotech,88.73,14.799999999999992
2,7,Hebron,core_daten,103.77,26.0
2,7,Hebron,relikte,141.16,26.0
2,7,Hyperion,nahrung,21.28,13.919999999999995
2,7,Hyperion,rohstoffe,30.56,29.918303999999992
2,7,Hyperion,industrieteile,44.31,24.0
2,7,Hyperion,energie,42.02,12.240000000000002
2,7,Hyperion,luxus,88.17,13.023999999999994
2,7,Hyperion,biotech,89.3,24.0
2,7,Hyperion,core_daten,115.48,24.0
2,7,Hyperion,relikte,148.4,28.709152
2,8,Lusus,nahrung,24.51,10.7
2,8,Lusus,rohstoffe,29.52,32.0
2,8,Lusus,industrieteile,43.27,32.0
2,8,Lusus,energie,39.71,10.7
2,8,Lusus,luxus,75.67,58.113343999999984
2,8,Lusus,biotech,78.65,32.0
2,8,Lusus,core_daten,115.34,49.40889600000001
2,8,Lusus,relikte,146.63,32.0
2,8,Tau Ceti,nahrung,19.97,47.74387200000001
2,8,Tau Ceti,rohstoffe,29.19,24.0
2,8,Tau Ceti,industrieteile,48.55,10.3
2,8,Tau Ceti,energie,39.82,10.3
2,8,Tau Ceti,luxus,78.18,30.0
2,8,Tau Ceti,biotech,86.43,42.98596799999999
2,8,Tau Ceti,core_daten,107.46,30.0
2,8,Tau Ceti,relikte,140.12,30.0
2,8,Maui-Covenant,nahrung,21.04,38.49744000000002
2,8,Maui-Covenant,rohstoffe,29.72,26.0
2,8,Maui-Covenant,industrieteile,45.07,26.0
2,8,Maui-Covenant,energie,38.15,14.0
2,8,Maui-Covenant,luxus,83.73,18.0
2,8,Maui-Covenant,biotech,77.29,45.35718399999999
2,8,Maui-Covenant,core_daten,111.18,26.0
2,8,Maui-Covenant,relikte,152.11,26.0
2,8,Marsim,nahrung,23.15,10.5
2,8,Marsim,rohstoffe,36.95,10.5
2,8,Marsim,industrieteile,42.98,70.76168
2,8,Marsim,energie,37.29,48.37700800000002
2,8,Marsim,luxus,79.19,31.0
2,8,Marsim,biotech,85.6,31.0
2,8,Marsim,core_daten,119.45,31.0
2,8,Marsim,relikte,139.36,31.0
2,8,Qom-Riyadh,nahrung,22.78,9.9
2,8,Qom-Riyadh,rohstoffe,30.09,28.0
2,8,Qom-Riyadh,industrieteile,43.31,28.0
2,8,Qom-Riyadh,energie,40.22,9.9
2,8,Qom-Riyadh,luxus,77.27,37.41934399999999
2,8,Qom-Riyadh,biotech,81.54,28.0
2,8,Qom-Riyadh,core_daten,113.11,65.677376
2,8,Qom-Riyadh,relikte,147.29,28.0
2,8,Bressia,nahrung,20.94,6.280000000000001
2,8,Bressia,rohstoffe,31.69,43.06054400000002
2,8,Bressia,industrieteile,44.14,11.319999999999993
2,8,Bressia,energie,38.6,35.52648800000001
2,8,Bressia,luxus,75.18,25.0
2,8,Bressia,biotech,85.87,25.0
2,8,Bressia,core_daten,105.34,25.0
2,8,Bressia,relikte,142.39,25.0
2,8,Hebron,nahrung,21.37,8.400000000000006
2,8,Hebron,rohstoffe,27.53,14.0
2,8,Hebron,industrieteile,42.65,26.0
2,8,Hebron,energie,36.57,11.599999999999994
2,8,Hebron,luxus,78.43,36.31513600000001
2,8,Hebron,biotech,91.76,13.199999999999992
2,8,Hebron,core_daten,115.61,26.0
2,8,Hebron,relikte,158.6,26.0
2,8,Hyperion,nahrung,23.16,12.479999999999995
2,8,Hyperion,rohstoffe,28.32,31.31830399999999
2,8,Hyperion,industrieteile,42.53,24.0
2,8,Hyperion,energie,41.19,10.560000000000002
2,8,Hyperion,luxus,88.95,11.455999999999994
2,8,Hyperion,biotech,82.54,24.0
2,8,Hyperion,core_daten,116.56,24.0
2,8,Hyperion,relikte,150.39,29.409152
2,9,Lusus,nahrung,25.44,10.7
2,9,Lusus,rohstoffe,28.08,32.0
2,9,Lusus,industrieteile,42.39,32.0
2,9,Lusus,energie,41.37,10.7
2,9,Lusus,luxus,81.28,61.43734399999998
2,9,Lusus,biotech,78.01,32.0
2,9,Lusus,core_daten,106.63,51.624896000000014
2,9,Lusus,relikte,152.68,32.0
2,9,Tau Ceti,nahrung,20.8,53.955872000000014
2,9,Tau Ceti,rohstoffe,29.22,24.0
2,9,Tau Ceti,industrieteile,50.8,10.3
2,9,Tau Ceti,energie,42.34,10.3
2,9,Tau Ceti,luxus,79.41,30.0
2,9,Tau Ceti,biotech,85.97,44.63896799999999
2,9,Tau Ceti,core_daten,114.42,30.0
2,9,Tau Ceti,relikte,144.02,30.0
2,9,Maui-Covenant,nahrung,19.95,28.73744000000002
2,9,Maui-Covenant,rohstoffe,27.24,20.0
2,9,Maui-Covenant,industrieteile,44.36,26.0
2,9,Maui-Covenant,energie,40.78,12.5
2,9,Maui-Covenant,luxus,79.64,17.0
2,9,Maui-Covenant,biotech,81.52,47.82118399999999
2,9,Maui-Covenant,core_daten,115.4,26.0
2,9,Maui-Covenant,relikte,147.45,26.0
2,9,Marsim,nahrung,22.02,10.5
2,9,Marsim,rohstoffe,39.16,10.5
2,9,Marsim,industrieteile,42.72,76.16668
2,9,Marsim,energie,38.39,43.22000800000002
2,9,Marsim,luxus,80.6,31.0
2,9,Marsim,biotech,80.95,31.0
2,9,Marsim,core_daten,115.49,31.0
2,9,Marsim,relikte,139.17,31.0
2,9,Qom-Riyadh,nahrung,22.19,9.9
2,9,Qom-Riyadh,rohstoffe,29.02,28.0
2,9,Qom-Riyadh,industrieteile,43.43,28.0
2,9,Qom-Riyadh,energie,39.6,9.9
2,9,Qom-Riyadh,luxus,75.32,38.618343999999986
2,9,Qom-Riyadh,biotech,77.53,28.0
2,9,Qom-Riyadh,core_daten,106.53,70.473376
2,9,Qom-Riyadh,relikte,139.35,28.0
2,9,Bressia,nahrung,23.3,3.940000000000001
2,9,Bressia,rohstoffe,29.29,46.193344000000025
2,9,Bressia,industrieteile,48.45,9.609999999999992
2,9,Bressia,energie,37.79,36.89708800000001
2,9,Bressia,luxus,83.9,25.0
2,9,Bressia,biotech,76.2,25.0
2,9,Bressia,core_daten,111.37,25.0
2,9,Bressia,relikte,136.29,25.0
2,9,Hebron,nahrung,22.28,6.2000000000000055
2,9,Hebron,rohstoffe,29.09,14.0
2,9,Hebron,industrieteile,43.44,26.0
2,9,Hebron,energie,39.03,9.799999999999994
2,9,Hebron,luxus,76.55,37.66193600000001
2,9,Hebron,biotech,84.75,11.599999999999993
2,9,Hebron,core_daten,104.29,26.0
2,9,Hebron,relikte,136.9,26.0
2,9,Hyperion,nahrung,21.34,11.039999999999996
2,9,Hyperion,rohstoffe,28.8,32.71830399999999
2,9,Hyperion,industrieteile,39.51,21.2
2,9,Hyperion,energie,42.18,8.880000000000003
2,9,Hyperion,luxus,76.06,9.887999999999995
2,9,Hyperion,biotech,76.02,24.0
2,9,Hyperion,core_daten,111.81,24.0
2,9,Hyperion,relikte,140.35,30.109151999999998
2,10,Lusus,nahrung,26.03,10.7
2,10,Lusus,rohstoffe,28.78,32.0
2,10,Lusus,industrieteile,44.22,32.0
2,10,Lusus,energie,41.35,10.7
2,10,Lusus,luxus,79.98,64.76134399999998
2,10,Lusus,biotech,80.7,32.0
2,10,Lusus,core_daten,106.72,53.840896000000015
2,10,Lusus,relikte,136.93,32.0
2,10,Tau Ceti,nahrung,19.92,60.16787200000002
2,10,Tau Ceti,rohstoffe,28.3,24.0
2,10,Tau Ceti,industrieteile,46.85,10.3
2,10,Tau Ceti,energie,41.41,10.3
2,10,Tau Ceti,luxus,80.42,30.0
2,10,Tau Ceti,biotech,85.6,46.29196799999999
2,10,Tau Ceti,core_daten,107.58,30.0
2,10,Tau Ceti,relikte,153.51,30.0
2,10,Maui-Covenant,nahrung,19.49,18.977440000000023
2,10,Maui-Covenant,rohstoffe,29.98,20.0
2,10,Maui-Covenant,industrieteile,45.41,26.0
2,10,Maui-Covenant,energie,38.34,9.5
2,10,Maui-Covenant,luxus,84.43,16.0
2,10,Maui-Covenant,biotech,81.24,50.28518399999999
2,10,Maui-Covenant,core_daten,113.71,26.0
2,10,Maui-Covenant,relikte,152.12,26.0
2,10,Marsim,nahrung,23.95,10.5
2,10,Marsim,rohstoffe,36.25,10.5
2,10,Marsim,industrieteile,40.9,78.77168
2,10,Marsim,energie,39.37,39.563008000000025
2,10,Marsim,luxus,79.63,31.0
2,10,Marsim,biotech,85.79,31.0
2,10,Marsim,core_daten,108.57,31.0
2,10,Marsim,relikte,151.39,31.0
2,10,Qom-Riyadh,nahrung,21.1,9.9
2,10,Qom-Riyadh,rohstoffe,27.18,22.0
2,10,Qom-Riyadh,industrieteile,41.57,28.0
2,10,Qom-Riyadh,energie,42.91,9.9
2,10,Qom-Riyadh,luxus,77.37,39.817343999999984
2,10,Qom-Riyadh,biotech,81.08,28.0
2,10,Qom-Riyadh,core_daten,108.86,75.269376
2,10,Qom-Riyadh,relikte,137.32,28.0
2,10,Bressia,nahrung,25.16,1.6000000000000005
2,10,Bressia,rohstoffe,28.89,49.32614400000003
2,10,Bressia,industrieteile,45.78,7.899999999999992
2,10,Bressia,energie,39.93,38.267688000000014
2,10,Bressia,luxus,76.89,25.0
2,10,Bressia,biotech,91.47,25.0
2,10,Bressia,core_daten,123.73,25.0
2,10,Bressia,relikte,149.27,25.0
2,10,Hebron,nahrung,21.12,4.000000000000005
2,10,Hebron,rohstoffe,29.02,14.0
2,10,Hebron,industrieteile,43.75,26.0
2,10,Hebron,energie,41.06,7.999999999999994
2,10,Hebron,luxus,77.39,39.00873600000001
2,10,Hebron,biotech,92.5,9.999999999999993
2,10,Hebron,core_daten,123.58,26.0
2,10,Hebron,relikte,151.12,26.0
2,10,Hyperion,nahrung,19.59,9.599999999999996
2,10,Hyperion,rohstoffe,29.12,34.11830399999999
2,10,Hyperion,industrieteile,43.88,21.2
2,10,Hyperion,energie,40.4,7.200000000000003
2,10,Hyperion,luxus,91.76,8.319999999999995
2,10,Hyperion,biotech,74.86,24.0
2,10,Hyperion,core_daten,102.47,24.0
2,10,Hyperion,relikte,151.12,30.809151999999997
2,11,Lusus,nahrung,26.45,4.299999999999999
2,11,Lusus,rohstoffe,27.93,32.0
2,11,Lusus,industrieteile,44.76,32.0
2,11,Lusus,energie,43.1,7.499999999999999
2,11,Lusus,luxus,79.83,68.08534399999998
2,11,Lusus,biotech,80.09,32.0
2,11,Lusus,core_daten,106.07,56.056896000000016
2,11,Lusus,relikte,153.65,32.0
2,11,Tau Ceti,nahrung,21.74,63.479872000000015
2,11,Tau Ceti,rohstoffe,30.03,24.0
2,11,Tau Ceti,industrieteile,48.29,7.500000000000001
2,11,Tau Ceti,energie,39.94,7.500000000000001
2,11,Tau Ceti,luxus,80.02,30.0
2,11,Tau Ceti,biotech,80.38,47.94496799999999
2,11,Tau Ceti,core_daten,108.19,30.0
2,11,Tau Ceti,relikte,137.82,30.0
2,11,Maui-Covenant,nahrung,20.61,15.217440000000025
2,11,Maui-Covenant,rohstoffe,27.27,20.0
2,11,Maui-Covenant,industrieteile,41.49,26.0
2,11,Maui-Covenant,energie,42.04,8.0
2,11,Maui-Covenant,luxus,86.07,15.0
2,11,Maui-Covenant,biotech,85.16,52.749183999999985
2,11,Maui-Covenant,core_daten,113.0,26.0
2,11,Maui-Covenant,relikte,150.36,26.0
2,11,Marsim,nahrung,21.7,6.9
2,11,Marsim,rohstoffe,37.78,10.5
2,11,Marsim,industrieteile,45.0,84.17668
2,11,Marsim,energie,38.79,42.80600800000003
2,11,Marsim,luxus,83.6,31.0
2,11,Marsim,biotech,82.93,31.0
2,11,Marsim,core_daten,109.77,31.0
2,11,Marsim,relikte,136.03,31.0
2,11,Qom-Riyadh,nahrung,21.41,7.5
2,11,Qom-Riyadh,rohstoffe,29.73,22.0
2,11,Qom-Riyadh,industrieteile,42.88,28.0
2,11,Qom-Riyadh,energie,41.33,7.5
2,11,Qom-Riyadh,luxus,81.52,41.01634399999998
2,11,Qom-Riyadh,biotech,79.56,28.0
2,11,Qom-Riyadh,core_daten,106.71,80.06537599999999
2,11,Qom-Riyadh,relikte,152.42,28.0
2,11,Bressia,nahrung,33.55,9.3
2,11,Bressia,rohstoffe,26.68,46.45894400000003
2,11,Bressia,industrieteile,50.91,6.189999999999992
2,11,Bressia,energie,40.56,39.63828800000002
2,11,Bressia,luxus,84.56,25.0
2,11,Bressia,biotech,79.3,25.0
2,11,Bressia,core_daten,111.17,25.0
2,11,Bressia,relikte,154.59,25.0
2,11,Hebron,nahrung,25.36,1.8000000000000052
2,11,Hebron,rohstoffe,27.85,14.0
2,11,Hebron,industrieteile,46.61,26.0
2,11,Hebron,energie,39.05,6.199999999999994
2,11,Hebron,luxus,84.39,40.355536000000015
2,11,Hebron,biotech,83.76,8.399999999999993
2,11,Hebron,core_daten,111.89,26.0
2,11,Hebron,relikte,159.22,26.0
2,11,Hyperion,nahrung,22.41,8.159999999999997
2,11,Hyperion,rohstoffe,29.82,35.518303999999986
2,11,Hyperion,industrieteile,46.02,21.2
2,11,Hyperion,energie,41.78,5.520000000000003
2,11,Hyperion,luxus,86.79,6.751999999999995
2,11,Hyperion,biotech,87.0,24.0
2,11,Hyperion,core_daten,113.62,24.0
2,11,Hyperion,relikte,157.61,31.509151999999997
2,12,Lusus,nahrung,42.74,10.7
2,12,Lusus,rohstoffe,27.66,26.0
2,12,Lusus,industrieteile,44.77,32.0
2,12,Lusus,energie,41.95,4.299999999999999
2,12,Lusus,luxus,73.33,71.40934399999998
2,12,Lusus,biotech,82.41,32.0
2,12,Lusus,core_daten,114.81,58.27289600000002
2,12,Lusus,relikte,153.74,32.0
2,12,Tau Ceti,nahrung,21.99,65.391872
2,12,Tau Ceti,rohstoffe,28.97,24.0
2,12,Tau Ceti,industrieteile,52.47,10.3
2,12,Tau Ceti,energie,43.18,4.700000000000001
2,12,Tau Ceti,luxus,82.26,30.0
2,12,Tau Ceti,biotech,83.19,49.59796799999999
2,12,Tau Ceti,core_daten,107.28,30.0
2,12,Tau Ceti,relikte,147.35,30.0
2,12,Maui-Covenant,nahrung,19.69,9.5
2,12,Maui-Covenant,rohstoffe,27.96,20.0
2,12,Maui-Covenant,industrieteile,41.85,26.0
2,12,Maui-Covenant,energie,42.26,6.5
2,12,Maui-Covenant,luxus,78.87,14.0
2,12,Maui-Covenant,biotech,79.84,55.213183999999984
2,12,Maui-Covenant,core_daten,113.75,26.0
2,12,Maui-Covenant,relikte,139.98,26.0
2,12,Marsim,nahrung,24.17,3.3000000000000007
2,12,Marsim,rohstoffe,36.24,10.5
2,12,Marsim,industrieteile,43.61,89.58168
2,12,Marsim,energie,38.79,46.04900800000003
2,12,Marsim,luxus,79.53,31.0
2,12,Marsim,biotech,85.43,31.0
2,12,Marsim,core_daten,112.46,31.0
2,12,Marsim,relikte,149.5,31.0
2,12,Qom-Riyadh,nahrung,21.42,5.1
2,12,Qom-Riyadh,rohstoffe,28.12,22.0
2,12,Qom-Riyadh,industrieteile,41.75,17.57999999999999
2,12,Qom-Riyadh,energie,44.14,5.1
2,12,Qom-Riyadh,luxus,78.44,42.21534399999998
2,12,Qom-Riyadh,biotech,80.41,28.0
2,12,Qom-Riyadh,core_daten,114.22,84.86137599999998
2,12,Qom-Riyadh,relikte,153.67,28.0
2,12,Bressia,nahrung,24.22,6.960000000000001
2,12,Bressia,rohstoffe,31.06,49.575923200000034
2,12,Bressia,industrieteile,52.31,9.3
2,12,Bressia,energie,41.17,41.001966400000015
2,12,Bressia,luxus,81.48,25.0
2,12,Bressia,biotech,83.52,25.0
2,12,Bressia,core_daten,112.14,25.0
2,12,Bressia,relikte,141.48,25.0
2,12,Hebron,nahrung,30.51,1.9574400000000267
2,12,Hebron,rohstoffe,28.7,14.0
2,12,Hebron,industrieteile,45.73,26.0
2,12,Hebron,energie,39.61,4.399999999999994
2,12,Hebron,luxus,76.83,41.70233600000002
2,12,Hebron,biotech,87.8,6.799999999999994
2,12,Hebron,core_daten,112.42,26.0
2,12,Hebron,relikte,133.21,26.0
2,12,Hyperion,nahrung,22.29,6.719999999999996
2,12,Hyperion,rohstoffe,30.36,36.918303999999985
2,12,Hyperion,industrieteile,46.25,21.2
2,12,Hyperion,energie,40.89,3.840000000000003
2,12,Hyperion,luxus,82.53,5.183999999999996
2,12,Hyperion,biotech,85.52,24.0
2,12,Hyperion,core_daten,118.47,24.0
2,12,Hyperion,relikte,136.2,32.209151999999996
2,13,Lusus,nahrung,24.14,10.299999999999999
2,13,Lusus,rohstoffe,28.75,26.0
2,13,Lusus,industrieteile,43.82,32.0
2,13,Lusus,energie,63.37,10.7
2,13,Lusus,luxus,65.99,69.23206399999997
2,13,Lusus,biotech,73.4,32.0
2,13,Lusus,core_daten,90.31,60.477376000000014
2,13,Lusus,relikte,156.21,32.0
2,13,Tau Ceti,nahrung,17.12,48.003872
2,13,Tau Ceti,rohstoffe,32.69,24.0
2,13,Tau Ceti,industrieteile,50.43,10.3
2,13,Tau Ceti,energie,48.87,10.3
2,13,Tau Ceti,luxus,71.12,30.0
2,13,Tau Ceti,biotech,93.64,51.250967999999986
2,13,Tau Ceti,core_daten,94.57,30.0
2,13,Tau Ceti,relikte,149.87,30.0
2,13,Maui-Covenant,nahrung,23.85,9.5
2,13,Maui-Covenant,rohstoffe,30.43,20.0
2,13,Maui-Covenant,industrieteile,34.74,26.0
2,13,Maui-Covenant,energie,34.23,5.0
2,13,Maui-Covenant,luxus,74.76,13.0
2,13,Maui-Covenant,biotech,88.89,57.67718399999998
2,13,Maui-Covenant,core_daten,95.78,26.0
2,13,Maui-Covenant,relikte,173.05,26.0
2,13,Marsim,nahrung,42.03,8.24
2,13,Marsim,rohstoffe,38.32,10.5
2,13,Marsim,industrieteile,49.05,94.98668
2,13,Marsim,energie,39.47,41.15200800000003
2,13,Marsim,luxus,67.58,31.0
2,13,Marsim,biotech,78.35,31.0
2,13,Marsim,core_daten,90.3,31.0
2,13,Marsim,relikte,141.19,31.0
2,13,Qom-Riyadh,nahrung,28.65,8.7
2,13,Qom-Riyadh,rohstoffe,27.39,16.0
2,13,Qom-Riyadh,industrieteile,45.92,17.57999999999999
2,13,Qom-Riyadh,energie,42.58,9.9
2,13,Qom-Riyadh,luxus,84.14,43.41434399999998
2,13,Qom-Riyadh,biotech,76.1,28.0
2,13,Qom-Riyadh,core_daten,131.03,89.65737599999997
2,13,Qom-Riyadh,relikte,139.8,28.0
2,13,Bressia,nahrung,20.02,4.620000000000001
2,13,Bressia,rohstoffe,28.05,52.69290240000004
2,13,Bressia,industrieteile,35.43,7.590000000000001
2,13,Bressia,energie,34.76,18.365644800000013
2,13,Bressia,luxus,92.53,25.0
2,13,Bressia,biotech,80.25,25.0
2,13,Bressia,core_daten,112.37,25.0
2,13,Bressia,relikte,123.69,25.0
2,13,Hebron,nahrung,37.87,6.0
2,13,Hebron,rohstoffe,35.58,14.0
2,13,Hebron,industrieteile,40.33,26.0
2,13,Hebron,energie,30.31,2.5999999999999943
2,13,Hebron,luxus,74.9,43.042974000000015
2,13,Hebron,biotech,117.18,9.5
2,13,Hebron,core_daten,123.48,26.0
2,13,Hebron,relikte,120.78,26.0
2,13,Hyperion,nahrung,16.59,5.279999999999996
2,13,Hyperion,rohstoffe,35.25,38.31830399999998
2,13,Hyperion,industrieteile,31.61,18.4
2,13,Hyperion,energie,47.81,9.100000000000001
2,13,Hyperion,luxus,97.11,9.1
2,13,Hyperion,biotech,65.66,19.699999999999996
2,13,Hyperion,core_daten,108.82,24.0
2,13,Hyperion,relikte,177.49,32.909152
2,14,Lusus,nahrung,21.24,3.8999999999999986
2,14,Lusus,rohstoffe,22.93,26.0
2,14,Lusus,industrieteile,38.4,29.2
2,14,Lusus,energie,33.74,7.499999999999999
2,14,Lusus,luxus,92.1,72.53878399999996
2,14,Lusus,biotech,67.32,30.4
2,14,Lusus,core_daten,105.8,62.68185600000001
2,14,Lusus,relikte,166.33,32.0
2,14,Tau Ceti,nahrung,20.46,50.995872000000006
2,14,Tau Ceti,rohstoffe,25.35,24.0
2,14,Tau Ceti,industrieteile,39.45,10.3
2,14,Tau Ceti,energie,36.42,7.500000000000001
2,14,Tau Ceti,luxus,72.51,30.0
2,14,Tau Ceti,biotech,92.88,52.903967999999985
2,14,Tau Ceti,core_daten,109.53,30.0
2,14,Tau Ceti,relikte,148.18,30.0
2,14,Maui-Covenant,nahrung,18.9,9.5
2,14,Maui-Covenant,rohstoffe,27.47,20.0
2,14,Maui-Covenant,industrieteile,50.37,26.0
2,14,Maui-Covenant,energie,35.3,3.5
2,14,Maui-Covenant,luxus,89.31,12.0
2,14,Maui-Covenant,biotech,74.79,60.14118399999998
2,14,Maui-Covenant,core_daten,108.97,26.0
2,14,Maui-Covenant,relikte,158.79,26.0
2,14,Marsim,nahrung,21.99,10.5
2,14,Marsim,rohstoffe,37.03,10.5
2,14,Marsim,industrieteile,42.18,100.36828000000001
2,14,Marsim,energie,37.15,41.68096800000002
2,14,Marsim,luxus,64.76,31.0
2,14,Marsim,biotech,77.95,31.0
2,14,Marsim,core_daten,106.97,31.0
2,14,Marsim,relikte,140.07,31.0
2,14,Qom-Riyadh,nahrung,20.3,6.299999999999999
2,14,Qom-Riyadh,rohstoffe,28.03,16.0
2,14,Qom-Riyadh,industrieteile,47.29,17.57999999999999
2,14,Qom-Riyadh,energie,33.47,7.5
2,14,Qom-Riyadh,luxus,64.57,44.61334399999998
2,14,Qom-Riyadh,biotech,82.9,28.0
2,14,Qom-Riyadh,core_daten,115.4,94.45337599999996
2,14,Qom-Riyadh,relikte,163.29,28.0
2,14,Bressia,nahrung,17.61,2.2800000000000007
2,14,Bressia,rohstoffe,20.36,49.80988160000004
2,14,Bressia,industrieteile,52.6,9.3
2,14,Bressia,energie,32.18,12.049323200000016
2,14,Bressia,luxus,80.21,25.0
2,14,Bressia,biotech,74.37,25.0
2,14,Bressia,core_daten,86.29,25.0
2,14,Bressia,relikte,153.86,25.0
2,14,Hebron,nahrung,20.31,3.8
2,14,Hebron,rohstoffe,28.46,14.0
2,14,Hebron,industrieteile,52.6,26.0
2,14,Hebron,energie,49.18,9.5
2,14,Hebron,luxus,95.18,44.37757280320002
2,14,Hebron,biotech,78.88,9.5
2,14,Hebron,core_daten,90.41,26.0
2,14,Hebron,relikte,136.62,26.0
2,14,Hyperion,nahrung,19.58,3.8399999999999954
2,14,Hyperion,rohstoffe,32.42,39.71830399999998
2,14,Hyperion,industrieteile,32.79,14.979999999999999
2,14,Hyperion,energie,45.54,9.1
2,14,Hyperion,luxus,70.35,7.532
2,14,Hyperion,biotech,77.48,19.699999999999996
2,14,Hyperion,core_daten,92.92,24.0
2,14,Hyperion,relikte,112.61,33.609152
2,15,Lusus,nahrung,43.76,8.07872
2,15,Lusus,rohstoffe,27.6,26.0
