scenario,run,seed,year,world,good,price,stock
baseline,2,8,3,Lusus,biotech,80.23,32.0
baseline,2,8,3,Lusus,core_daten,112.39,38.648
baseline,2,8,3,Lusus,relikte,153.87,32.0
baseline,2,8,3,Tau Ceti,nahrung,21.35,49.836000000000006
baseline,2,8,3,Tau Ceti,rohstoffe,27.97,30.0
baseline,2,8,3,Tau Ceti,industrieteile,47.27,21.599999999999998
baseline,2,8,3,Tau Ceti,energie,36.71,21.599999999999998
baseline,2,8,3,Tau Ceti,luxus,76.92,30.0
baseline,2,8,3,Tau Ceti,biotech,77.32,34.958999999999996
baseline,2,8,3,Tau Ceti,core_daten,117.58,30.0
baseline,2,8,3,Tau Ceti,relikte,147.73,30.0
baseline,2,8,3,Maui-Covenant,nahrung,20.75,32.720000000000006
baseline,2,8,3,Maui-Covenant,rohstoffe,28.76,26.0
baseline,2,8,3,Maui-Covenant,industrieteile,45.13,26.0
baseline,2,8,3,Maui-Covenant,energie,39.4,21.5
baseline,2,8,3,Maui-Covenant,luxus,79.56,23.0
baseline,2,8,3,Maui-Covenant,biotech,84.05,33.391999999999996
baseline,2,8,3,Maui-Covenant,core_daten,115.28,26.0
baseline,2,8,3,Maui-Covenant,relikte,149.83,26.0
baseline,2,8,3,Marsim,nahrung,22.62,20.199999999999996
baseline,2,8,3,Marsim,rohstoffe,32.41,13.0
baseline,2,8,3,Marsim,industrieteile,43.36,47.215
baseline,2,8,3,Marsim,energie,35.3,40.729000000000006
baseline,2,8,3,Marsim,luxus,83.33,31.0
baseline,2,8,3,Marsim,biotech,81.7,31.0
baseline,2,8,3,Marsim,core_daten,112.36,31.0
baseline,2,8,3,Marsim,relikte,144.47,31.0
baseline,2,8,3,Qom-Riyadh,nahrung,20.35,20.800000000000004
baseline,2,8,3,Qom-Riyadh,rohstoffe,27.15,28.0
baseline,2,8,3,Qom-Riyadh,industrieteile,41.45,28.0
baseline,2,8,3,Qom-Riyadh,energie,36.2,20.800000000000004
baseline,2,8,3,Qom-Riyadh,luxus,78.09,31.596999999999994
baseline,2,8,3,Qom-Riyadh,biotech,79.48,28.0
baseline,2,8,3,Qom-Riyadh,core_daten,114.92,42.388
baseline,2,8,3,Qom-Riyadh,relikte,144.37,28.0
baseline,2,8,3,Bressia,nahrung,20.47,17.98
baseline,2,8,3,Bressia,rohstoffe,27.9,33.473344000000004
baseline,2,8,3,Bressia,industrieteile,43.97,19.869999999999997
baseline,2,8,3,Bressia,energie,38.62,28.707088000000002
baseline,2,8,3,Bressia,luxus,72.7,25.0
baseline,2,8,3,Bressia,biotech,88.1,25.0
baseline,2,8,3,Bressia,core_daten,111.55,25.0
baseline,2,8,3,Bressia,relikte,135.42,25.0
baseline,2,8,3,Hebron,nahrung,23.16,19.400000000000002
baseline,2,8,3,Hebron,rohstoffe,26.34,26.0
baseline,2,8,3,Hebron,industrieteile,44.54,26.0
baseline,2,8,3,Hebron,energie,39.55,20.599999999999998
baseline,2,8,3,Hebron,luxus,76.64,30.134
baseline,2,8,3,Hebron,biotech,85.74,21.199999999999996
baseline,2,8,3,Hebron,core_daten,106.39,26.0
baseline,2,8,3,Hebron,relikte,146.12,26.0
baseline,2,8,3,Hyperion,nahrung,21.47,19.679999999999996
baseline,2,8,3,Hyperion,rohstoffe,30.01,28.300799999999995
baseline,2,8,3,Hyperion,industrieteile,42.83,24.0
baseline,2,8,3,Hyperion,energie,34.94,18.96
baseline,2,8,3,Hyperion,luxus,81.67,19.295999999999996
baseline,2,8,3,Hyperion,biotech,84.49,24.0
baseline,2,8,3,Hyperion,core_daten,108.85,24.0
baseline,2,8,3,Hyperion,relikte,135.6,26.150399999999998
baseline,2,8,4,Lusus,nahrung,22.99,10.7
baseline,2,8,4,Lusus,rohstoffe,28.46,28.5
baseline,2,8,4,Lusus,industrieteile,42.47,32.0
baseline,2,8,4,Lusus,energie,39.57,19.200000000000003
baseline,2,8,4,Lusus,luxus,77.06,45.29599999999999
baseline,2,8,4,Lusus,biotech,77.77,32.0
baseline,2,8,4,Lusus,core_daten,107.5,40.864000000000004
baseline,2,8,4,Lusus,relikte,137.35,32.0
baseline,2,8,4,Tau Ceti,nahrung,20.82,52.14800000000001
baseline,2,8,4,Tau Ceti,rohstoffe,27.86,30.0
baseline,2,8,4,Tau Ceti,industrieteile,47.38,18.799999999999997
baseline,2,8,4,Tau Ceti,energie,39.14,18.799999999999997
baseline,2,8,4,Tau Ceti,luxus,83.19,30.0
baseline,2,8,4,Tau Ceti,biotech,80.66,36.611999999999995
baseline,2,8,4,Tau Ceti,core_daten,115.17,30.0
baseline,2,8,4,Tau Ceti,relikte,152.8,30.0
baseline,2,8,4,Maui-Covenant,nahrung,20.37,34.96000000000001
baseline,2,8,4,Maui-Covenant,rohstoffe,27.13,26.0
baseline,2,8,4,Maui-Covenant,industrieteile,44.26,26.0
baseline,2,8,4,Maui-Covenant,energie,36.14,20.0
baseline,2,8,4,Maui-Covenant,luxus,78.57,22.0
baseline,2,8,4,Maui-Covenant,biotech,82.19,35.855999999999995
baseline,2,8,4,Maui-Covenant,core_daten,115.14,26.0
baseline,2,8,4,Maui-Covenant,relikte,149.56,26.0
baseline,2,8,4,Marsim,nahrung,21.31,16.599999999999994
baseline,2,8,4,Marsim,rohstoffe,30.53,10.5
baseline,2,8,4,Marsim,industrieteile,41.51,52.620000000000005
baseline,2,8,4,Marsim,energie,36.7,43.97200000000001
baseline,2,8,4,Marsim,luxus,76.79,31.0
baseline,2,8,4,Marsim,biotech,77.6,31.0
baseline,2,8,4,Marsim,core_daten,115.16,31.0
baseline,2,8,4,Marsim,relikte,152.8,31.0
baseline,2,8,4,Qom-Riyadh,nahrung,22.28,18.400000000000006
baseline,2,8,4,Qom-Riyadh,rohstoffe,28.14,28.0
baseline,2,8,4,Qom-Riyadh,industrieteile,40.05,28.0
baseline,2,8,4,Qom-Riyadh,energie,37.92,18.400000000000006
baseline,2,8,4,Qom-Riyadh,luxus,80.83,32.79599999999999
baseline,2,8,4,Qom-Riyadh,biotech,85.47,28.0
baseline,2,8,4,Qom-Riyadh,core_daten,118.12,47.184
baseline,2,8,4,Qom-Riyadh,relikte,136.23,28.0
baseline,2,8,4,Bressia,nahrung,20.34,15.64
baseline,2,8,4,Bressia,rohstoffe,31.22,36.010752000000004
baseline,2,8,4,Bressia,industrieteile,48.55,18.159999999999997
baseline,2,8,4,Bressia,energie,38.56,29.817204000000004
baseline,2,8,4,Bressia,luxus,84.77,25.0
baseline,2,8,4,Bressia,biotech,93.93,25.0
baseline,2,8,4,Bressia,core_daten,109.37,25.0
baseline,2,8,4,Bressia,relikte,140.57,25.0
baseline,2,8,4,Hebron,nahrung,19.48,17.200000000000003
baseline,2,8,4,Hebron,rohstoffe,28.18,26.0
baseline,2,8,4,Hebron,industrieteile,39.32,26.0
baseline,2,8,4,Hebron,energie,34.95,18.799999999999997
baseline,2,8,4,Hebron,luxus,74.89,31.512
baseline,2,8,4,Hebron,biotech,91.73,19.599999999999994
baseline,2,8,4,Hebron,core_daten,103.29,26.0
baseline,2,8,4,Hebron,relikte,141.13,26.0
baseline,2,8,4,Hyperion,nahrung,21.98,18.239999999999995
baseline,2,8,4,Hyperion,rohstoffe,30.77,29.734399999999994
baseline,2,8,4,Hyperion,industrieteile,43.66,24.0
baseline,2,8,4,Hyperion,energie,41.91,17.28
baseline,2,8,4,Hyperion,luxus,84.87,17.727999999999994
baseline,2,8,4,Hyperion,biotech,78.35,24.0
baseline,2,8,4,Hyperion,core_daten,122.52,24.0
baseline,2,8,4,Hyperion,relikte,156.29,26.867199999999997
baseline,2,8,5,Lusus,nahrung,22.77,10.299999999999999
baseline,2,8,5,Lusus,rohstoffe,29.16,28.5
baseline,2,8,5,Lusus,industrieteile,40.65,32.0
baseline,2,8,5,Lusus,energie,38.61,16.000000000000004
baseline,2,8,5,Lusus,luxus,77.26,48.61999999999999
baseline,2,8,5,Lusus,biotech,85.71,32.0
baseline,2,8,5,Lusus,core_daten,114.7,43.080000000000005
baseline,2,8,5,Lusus,relikte,152.46,32.0
baseline,2,8,5,Tau Ceti,nahrung,20.56,58.76000000000001
baseline,2,8,5,Tau Ceti,rohstoffe,27.03,30.0
baseline,2,8,5,Tau Ceti,industrieteile,44.55,15.999999999999996
baseline,2,8,5,Tau Ceti,energie,41.42,15.999999999999996
baseline,2,8,5,Tau Ceti,luxus,80.09,30.0
baseline,2,8,5,Tau Ceti,biotech,84.86,38.26499999999999
baseline,2,8,5,Tau Ceti,core_daten,116.63,30.0
baseline,2,8,5,Tau Ceti,relikte,149.07,30.0
baseline,2,8,5,Maui-Covenant,nahrung,20.11,31.20000000000001
baseline,2,8,5,Maui-Covenant,rohstoffe,27.4,26.0
baseline,2,8,5,Maui-Covenant,industrieteile,43.34,26.0
baseline,2,8,5,Maui-Covenant,energie,39.97,18.5
baseline,2,8,5,Maui-Covenant,luxus,83.97,21.0
baseline,2,8,5,Maui-Covenant,biotech,85.69,38.31999999999999
baseline,2,8,5,Maui-Covenant,core_daten,108.66,26.0
baseline,2,8,5,Maui-Covenant,relikte,145.87,26.0
baseline,2,8,5,Marsim,nahrung,22.7,12.999999999999995
baseline,2,8,5,Marsim,rohstoffe,31.83,10.5
baseline,2,8,5,Marsim,industrieteile,44.77,58.025000000000006
baseline,2,8,5,Marsim,energie,35.4,47.21500000000001
baseline,2,8,5,Marsim,luxus,75.33,31.0
baseline,2,8,5,Marsim,biotech,79.71,31.0
baseline,2,8,5,Marsim,core_daten,117.35,31.0
baseline,2,8,5,Marsim,relikte,143.37,31.0
baseline,2,8,5,Qom-Riyadh,nahrung,22.0,16.000000000000007
baseline,2,8,5,Qom-Riyadh,rohstoffe,27.14,28.0
baseline,2,8,5,Qom-Riyadh,industrieteile,42.05,28.0
baseline,2,8,5,Qom-Riyadh,energie,36.51,16.000000000000007
baseline,2,8,5,Qom-Riyadh,luxus,74.67,33.99499999999999
baseline,2,8,5,Qom-Riyadh,biotech,78.09,28.0
baseline,2,8,5,Qom-Riyadh,core_daten,105.86,51.98
baseline,2,8,5,Qom-Riyadh,relikte,150.21,28.0
baseline,2,8,5,Bressia,nahrung,23.17,13.3
baseline,2,8,5,Bressia,rohstoffe,29.99,38.54816
baseline,2,8,5,Bressia,industrieteile,50.44,16.449999999999996
baseline,2,8,5,Bressia,energie,40.27,30.927320000000005
baseline,2,8,5,Bressia,luxus,75.1,25.0
baseline,2,8,5,Bressia,biotech,91.15,25.0
baseline,2,8,5,Bressia,core_daten,128.79,25.0
baseline,2,8,5,Bressia,relikte,146.6,25.0
baseline,2,8,5,Hebron,nahrung,23.11,15.000000000000004
baseline,2,8,5,Hebron,rohstoffe,28.13,26.0
baseline,2,8,5,Hebron,industrieteile,42.63,26.0
baseline,2,8,5,Hebron,energie,36.58,16.999999999999996
baseline,2,8,5,Hebron,luxus,84.73,32.89
baseline,2,8,5,Hebron,biotech,77.77,17.999999999999993
baseline,2,8,5,Hebron,core_daten,121.9,26.0
baseline,2,8,5,Hebron,relikte,150.44,26.0
baseline,2,8,5,Hyperion,nahrung,19.22,16.799999999999994
baseline,2,8,5,Hyperion,rohstoffe,30.74,25.167999999999992
baseline,2,8,5,Hyperion,industrieteile,41.66,24.0
baseline,2,8,5,Hyperion,energie,40.11,15.600000000000001
baseline,2,8,5,Hyperion,luxus,73.87,16.159999999999993
baseline,2,8,5,Hyperion,biotech,78.09,24.0
baseline,2,8,5,Hyperion,core_daten,122.64,24.0
baseline,2,8,5,Hyperion,relikte,141.65,27.583999999999996
baseline,2,8,6,Lusus,nahrung,23.33,9.899999999999999
baseline,2,8,6,Lusus,rohstoffe,27.54,22.5
baseline,2,8,6,Lusus,industrieteile,42.79,32.0
baseline,2,8,6,Lusus,energie,40.74,12.800000000000004
baseline,2,8,6,Lusus,luxus,81.37,51.94399999999999
baseline,2,8,6,Lusus,biotech,79.68,32.0
baseline,2,8,6,Lusus,core_daten,106.26,45.29600000000001
baseline,2,8,6,Lusus,relikte,140.34,32.0
baseline,2,8,6,Tau Ceti,nahrung,20.95,59.372000000000014
baseline,2,8,6,Tau Ceti,rohstoffe,29.07,30.0
baseline,2,8,6,Tau Ceti,industrieteile,48.0,13.199999999999996
baseline,2,8,6,Tau Ceti,energie,38.73,13.199999999999996
baseline,2,8,6,Tau Ceti,luxus,78.79,30.0
baseline,2,8,6,Tau Ceti,biotech,79.0,39.91799999999999
baseline,2,8,6,Tau Ceti,core_daten,105.43,30.0
baseline,2,8,6,Tau Ceti,relikte,144.4,30.0
baseline,2,8,6,Maui-Covenant,nahrung,20.55,33.44000000000001
baseline,2,8,6,Maui-Covenant,rohstoffe,29.91,26.0
baseline,2,8,6,Maui-Covenant,industrieteile,45.25,26.0
baseline,2,8,6,Maui-Covenant,energie,40.27,17.0
baseline,2,8,6,Maui-Covenant,luxus,81.48,20.0
baseline,2,8,6,Maui-Covenant,biotech,78.22,40.78399999999999
baseline,2,8,6,Maui-Covenant,core_daten,105.8,26.0
baseline,2,8,6,Maui-Covenant,relikte,136.16,26.0
baseline,2,8,6,Marsim,nahrung,23.07,9.399999999999995
baseline,2,8,6,Marsim,rohstoffe,32.76,10.5
baseline,2,8,6,Marsim,industrieteile,44.57,63.43000000000001
baseline,2,8,6,Marsim,energie,38.98,50.45800000000001
baseline,2,8,6,Marsim,luxus,79.3,31.0
baseline,2,8,6,Marsim,biotech,82.96,31.0
baseline,2,8,6,Marsim,core_daten,116.54,31.0
baseline,2,8,6,Marsim,relikte,145.95,31.0
baseline,2,8,6,Qom-Riyadh,nahrung,22.7,13.600000000000007
baseline,2,8,6,Qom-Riyadh,rohstoffe,28.43,28.0
baseline,2,8,6,Qom-Riyadh,industrieteile,44.12,28.0
baseline,2,8,6,Qom-Riyadh,energie,38.75,13.600000000000007
baseline,2,8,6,Qom-Riyadh,luxus,83.05,35.19399999999999
baseline,2,8,6,Qom-Riyadh,biotech,81.9,28.0
baseline,2,8,6,Qom-Riyadh,core_daten,118.08,56.775999999999996
baseline,2,8,6,Qom-Riyadh,relikte,143.84,28.0
baseline,2,8,6,Bressia,nahrung,24.19,10.96
baseline,2,8,6,Bressia,rohstoffe,31.66,41.64256
baseline,2,8,6,Bressia,industrieteile,50.4,14.739999999999995
baseline,2,8,6,Bressia,energie,40.15,32.28112000000001
baseline,2,8,6,Bressia,luxus,80.38,25.0
baseline,2,8,6,Bressia,biotech,93.16,25.0
baseline,2,8,6,Bressia,core_daten,119.43,25.0
baseline,2,8,6,Bressia,relikte,152.86,25.0
baseline,2,8,6,Hebron,nahrung,19.68,12.800000000000004
baseline,2,8,6,Hebron,rohstoffe,28.66,26.0
baseline,2,8,6,Hebron,industrieteile,45.87,26.0
baseline,2,8,6,Hebron,energie,40.77,15.199999999999996
baseline,2,8,6,Hebron,luxus,74.07,34.268
baseline,2,8,6,Hebron,biotech,81.29,16.39999999999999
baseline,2,8,6,Hebron,core_daten,105.45,26.0
baseline,2,8,6,Hebron,relikte,143.1,26.0
baseline,2,8,6,Hyperion,nahrung,20.16,15.359999999999994
baseline,2,8,6,Hyperion,rohstoffe,28.75,26.60159999999999
baseline,2,8,6,Hyperion,industrieteile,45.27,24.0
baseline,2,8,6,Hyperion,energie,35.12,13.920000000000002
baseline,2,8,6,Hyperion,luxus,78.72,14.591999999999993
baseline,2,8,6,Hyperion,biotech,80.62,24.0
baseline,2,8,6,Hyperion,core_daten,113.72,24.0
baseline,2,8,6,Hyperion,relikte,154.8,28.300799999999995
baseline,2,8,7,Lusus,nahrung,22.28,9.499999999999998
baseline,2,8,7,Lusus,rohstoffe,27.08,22.5
baseline,2,8,7,Lusus,industrieteile,44.78,32.0
baseline,2,8,7,Lusus,energie,38.16,10.7
baseline,2,8,7,Lusus,luxus,79.46,55.26799999999999
baseline,2,8,7,Lusus,biotech,82.56,32.0
baseline,2,8,7,Lusus,core_daten,107.62,47.51200000000001
baseline,2,8,7,Lusus,relikte,143.75,32.0
baseline,2,8,7,Tau Ceti,nahrung,21.72,65.98400000000001
baseline,2,8,7,Tau Ceti,rohstoffe,30.26,30.0
baseline,2,8,7,Tau Ceti,industrieteile,44.17,10.399999999999995
baseline,2,8,7,Tau Ceti,energie,37.7,10.399999999999995
baseline,2,8,7,Tau Ceti,luxus,76.31,30.0
baseline,2,8,7,Tau Ceti,biotech,76.64,41.57099999999999
baseline,2,8,7,Tau Ceti,core_daten,118.81,30.0
baseline,2,8,7,Tau Ceti,relikte,137.22,30.0
baseline,2,8,7,Maui-Covenant,nahrung,20.45,34.50000000000001
baseline,2,8,7,Maui-Covenant,rohstoffe,29.86,20.0
baseline,2,8,7,Maui-Covenant,industrieteile,42.56,26.0
baseline,2,8,7,Maui-Covenant,energie,37.2,15.5
baseline,2,8,7,Maui-Covenant,luxus,76.26,19.0
baseline,2,8,7,Maui-Covenant,biotech,78.45,43.24799999999999
baseline,2,8,7,Maui-Covenant,core_daten,110.08,26.0
baseline,2,8,7,Maui-Covenant,relikte,151.93,26.0
baseline,2,8,7,Marsim,nahrung,22.79,5.799999999999995
baseline,2,8,7,Marsim,rohstoffe,32.74,10.5
baseline,2,8,7,Marsim,industrieteile,41.17,68.83500000000001
baseline,2,8,7,Marsim,energie,36.92,52.60100000000002
baseline,2,8,7,Marsim,luxus,83.02,31.0
baseline,2,8,7,Marsim,biotech,77.56,31.0
baseline,2,8,7,Marsim,core_daten,115.49,31.0
baseline,2,8,7,Marsim,relikte,141.46,31.0
baseline,2,8,7,Qom-Riyadh,nahrung,21.42,11.200000000000006
baseline,2,8,7,Qom-Riyadh,rohstoffe,29.27,28.0
baseline,2,8,7,Qom-Riyadh,industrieteile,41.9,28.0
baseline,2,8,7,Qom-Riyadh,energie,39.57,11.200000000000006
baseline,2,8,7,Qom-Riyadh,luxus,78.45,36.39299999999999
baseline,2,8,7,Qom-Riyadh,biotech,81.54,28.0
baseline,2,8,7,Qom-Riyadh,core_daten,105.89,61.571999999999996
baseline,2,8,7,Qom-Riyadh,relikte,143.23,28.0
baseline,2,8,7,Bressia,nahrung,22.42,8.620000000000001
baseline,2,8,7,Bressia,rohstoffe,29.54,44.73696
baseline,2,8,7,Bressia,industrieteile,45.65,13.029999999999994
baseline,2,8,7,Bressia,energie,39.52,33.63492000000001
baseline,2,8,7,Bressia,luxus,85.32,25.0
baseline,2,8,7,Bressia,biotech,80.43,25.0
baseline,2,8,7,Bressia,core_daten,108.73,25.0
baseline,2,8,7,Bressia,relikte,150.93,25.0
baseline,2,8,7,Hebron,nahrung,21.96,10.600000000000005
baseline,2,8,7,Hebron,rohstoffe,30.12,26.0
baseline,2,8,7,Hebron,industrieteile,38.92,26.0
baseline,2,8,7,Hebron,energie,35.23,13.399999999999995
baseline,2,8,7,Hebron,luxus,80.21,35.646
baseline,2,8,7,Hebron,biotech,81.48,14.799999999999992
baseline,2,8,7,Hebron,core_daten,112.69,26.0
baseline,2,8,7,Hebron,relikte,139.71,26.0
baseline,2,8,7,Hyperion,nahrung,19.82,9.1
baseline,2,8,7,Hyperion,rohstoffe,28.8,28.03519999999999
baseline,2,8,7,Hyperion,industrieteile,41.28,24.0
baseline,2,8,7,Hyperion,energie,38.86,12.240000000000002
baseline,2,8,7,Hyperion,luxus,88.17,13.023999999999994
baseline,2,8,7,Hyperion,biotech,81.11,24.0
baseline,2,8,7,Hyperion,core_daten,120.36,24.0
baseline,2,8,7,Hyperion,relikte,139.34,29.017599999999995
baseline,2,8,8,Lusus,nahrung,23.36,9.099999999999998
baseline,2,8,8,Lusus,rohstoffe,28.2,22.5
baseline,2,8,8,Lusus,industrieteile,41.63,29.299999999999994
baseline,2,8,8,Lusus,energie,41.49,10.7
baseline,2,8,8,Lusus,luxus,78.42,58.591999999999985
baseline,2,8,8,Lusus,biotech,82.25,32.0
baseline,2,8,8,Lusus,core_daten,114.89,49.72800000000001
baseline,2,8,8,Lusus,relikte,143.37,32.0
baseline,2,8,8,Tau Ceti,nahrung,20.79,72.596
baseline,2,8,8,Tau Ceti,rohstoffe,30.23,30.0
baseline,2,8,8,Tau Ceti,industrieteile,44.73,10.3
baseline,2,8,8,Tau Ceti,energie,39.95,10.3
baseline,2,8,8,Tau Ceti,luxus,79.87,30.0
baseline,2,8,8,Tau Ceti,biotech,84.04,43.22399999999999
baseline,2,8,8,Tau Ceti,core_daten,106.71,30.0
baseline,2,8,8,Tau Ceti,relikte,137.87,30.0
baseline,2,8,8,Maui-Covenant,nahrung,20.2,30.74000000000001
baseline,2,8,8,Maui-Covenant,rohstoffe,29.17,20.0
baseline,2,8,8,Maui-Covenant,industrieteile,41.17,26.0
baseline,2,8,8,Maui-Covenant,energie,36.35,14.0
baseline,2,8,8,Maui-Covenant,luxus,80.18,17.55
baseline,2,8,8,Maui-Covenant,biotech,77.66,45.71199999999999
baseline,2,8,8,Maui-Covenant,core_daten,115.52,26.0
baseline,2,8,8,Maui-Covenant,relikte,153.83,26.0
baseline,2,8,8,Marsim,nahrung,26.38,2.1999999999999957
baseline,2,8,8,Marsim,rohstoffe,32.8,10.5
baseline,2,8,8,Marsim,industrieteile,41.94,74.24000000000001
baseline,2,8,8,Marsim,energie,35.1,52.04400000000001
baseline,2,8,8,Marsim,luxus,78.05,31.0
baseline,2,8,8,Marsim,biotech,81.81,31.0
baseline,2,8,8,Marsim,core_daten,109.72,31.0
baseline,2,8,8,Marsim,relikte,143.21,31.0
baseline,2,8,8,Qom-Riyadh,nahrung,23.12,8.800000000000006
baseline,2,8,8,Qom-Riyadh,rohstoffe,28.07,22.0
baseline,2,8,8,Qom-Riyadh,industrieteile,41.42,28.0
baseline,2,8,8,Qom-Riyadh,energie,39.92,8.800000000000006
baseline,2,8,8,Qom-Riyadh,luxus,82.92,37.591999999999985
baseline,2,8,8,Qom-Riyadh,biotech,76.91,28.0
baseline,2,8,8,Qom-Riyadh,core_daten,111.47,66.368
baseline,2,8,8,Qom-Riyadh,relikte,154.32,28.0
baseline,2,8,8,Bressia,nahrung,23.47,6.280000000000001
baseline,2,8,8,Bressia,rohstoffe,28.94,47.831360000000004
baseline,2,8,8,Bressia,industrieteile,46.43,11.319999999999993
baseline,2,8,8,Bressia,energie,41.37,34.98872000000001
baseline,2,8,8,Bressia,luxus,75.79,25.0
baseline,2,8,8,Bressia,biotech,95.18,25.0
baseline,2,8,8,Bressia,core_daten,122.76,25.0
baseline,2,8,8,Bressia,relikte,161.75,25.0
baseline,2,8,8,Hebron,nahrung,20.44,8.400000000000006
baseline,2,8,8,Hebron,rohstoffe,25.85,26.0
baseline,2,8,8,Hebron,industrieteile,41.29,26.0
baseline,2,8,8,Hebron,energie,39.27,9.5
baseline,2,8,8,Hebron,luxus,78.98,37.024
baseline,2,8,8,Hebron,biotech,88.87,13.199999999999992
baseline,2,8,8,Hebron,core_daten,102.75,26.0
baseline,2,8,8,Hebron,relikte,157.65,26.0
baseline,2,8,8,Hyperion,nahrung,20.21,7.659999999999999
baseline,2,8,8,Hyperion,rohstoffe,26.74,29.468799999999987
baseline,2,8,8,Hyperion,industrieteile,39.73,24.0
baseline,2,8,8,Hyperion,energie,38.32,10.560000000000002
baseline,2,8,8,Hyperion,luxus,77.8,10.750399999999994
baseline,2,8,8,Hyperion,biotech,85.26,24.0
baseline,2,8,8,Hyperion,core_daten,109.74,24.0
baseline,2,8,8,Hyperion,relikte,134.62,29.734399999999994
baseline,2,8,9,Lusus,nahrung,28.27,2.6999999999999975
baseline,2,8,9,Lusus,rohstoffe,27.21,22.5
baseline,2,8,9,Lusus,industrieteile,45.24,29.299999999999994
baseline,2,8,9,Lusus,energie,40.52,10.7
baseline,2,8,9,Lusus,luxus,76.13,61.91599999999998
baseline,2,8,9,Lusus,biotech,82.63,32.0
baseline,2,8,9,Lusus,core_daten,105.89,51.94400000000001
baseline,2,8,9,Lusus,relikte,150.91,32.0
baseline,2,8,9,Tau Ceti,nahrung,20.85,79.208
baseline,2,8,9,Tau Ceti,rohstoffe,27.37,30.0
baseline,2,8,9,Tau Ceti,industrieteile,44.06,10.3
baseline,2,8,9,Tau Ceti,energie,40.3,10.3
baseline,2,8,9,Tau Ceti,luxus,81.74,30.0
baseline,2,8,9,Tau Ceti,biotech,78.55,44.87699999999999
baseline,2,8,9,Tau Ceti,core_daten,119.21,30.0
baseline,2,8,9,Tau Ceti,relikte,147.03,30.0
baseline,2,8,9,Maui-Covenant,nahrung,20.86,26.98000000000001
baseline,2,8,9,Maui-Covenant,rohstoffe,30.27,20.0
baseline,2,8,9,Maui-Covenant,industrieteile,42.02,23.2
baseline,2,8,9,Maui-Covenant,energie,39.81,12.5
baseline,2,8,9,Maui-Covenant,luxus,80.02,16.1
baseline,2,8,9,Maui-Covenant,biotech,79.65,48.17599999999999
baseline,2,8,9,Maui-Covenant,core_daten,113.19,26.0
baseline,2,8,9,Maui-Covenant,relikte,153.86,26.0
baseline,2,8,9,Marsim,nahrung,21.74,6.0
baseline,2,8,9,Marsim,rohstoffe,32.1,10.5
baseline,2,8,9,Marsim,industrieteile,40.01,79.64500000000001
baseline,2,8,9,Marsim,energie,36.95,49.28700000000001
baseline,2,8,9,Marsim,luxus,74.33,31.0
baseline,2,8,9,Marsim,biotech,84.76,31.0
baseline,2,8,9,Marsim,core_daten,115.17,31.0
baseline,2,8,9,Marsim,relikte,153.47,31.0
baseline,2,8,9,Qom-Riyadh,nahrung,22.92,6.400000000000006
baseline,2,8,9,Qom-Riyadh,rohstoffe,27.97,22.0
baseline,2,8,9,Qom-Riyadh,industrieteile,43.37,28.0
baseline,2,8,9,Qom-Riyadh,energie,39.41,6.400000000000006
baseline,2,8,9,Qom-Riyadh,luxus,77.86,38.79099999999998
baseline,2,8,9,Qom-Riyadh,biotech,77.58,28.0
baseline,2,8,9,Qom-Riyadh,core_daten,118.61,71.16399999999999
baseline,2,8,9,Qom-Riyadh,relikte,148.32,28.0
baseline,2,8,9,Bressia,nahrung,22.97,3.940000000000001
baseline,2,8,9,Bressia,rohstoffe,30.2,50.925760000000004
baseline,2,8,9,Bressia,industrieteile,47.47,9.609999999999992
baseline,2,8,9,Bressia,energie,42.87,36.34252000000001
baseline,2,8,9,Bressia,luxus,84.3,25.0
baseline,2,8,9,Bressia,biotech,91.05,25.0
baseline,2,8,9,Bressia,core_daten,121.22,25.0
baseline,2,8,9,Bressia,relikte,139.89,25.0
baseline,2,8,9,Hebron,nahrung,22.51,6.2000000000000055
baseline,2,8,9,Hebron,rohstoffe,30.47,20.0
baseline,2,8,9,Hebron,industrieteile,41.7,26.0
baseline,2,8,9,Hebron,energie,36.2,7.7
baseline,2,8,9,Hebron,luxus,75.66,38.402
baseline,2,8,9,Hebron,biotech,79.53,11.599999999999993
baseline,2,8,9,Hebron,core_daten,114.29,26.0
baseline,2,8,9,Hebron,relikte,144.83,26.0
baseline,2,8,9,Hyperion,nahrung,20.21,6.219999999999999
baseline,2,8,9,Hyperion,rohstoffe,30.44,30.902399999999986
baseline,2,8,9,Hyperion,industrieteile,40.75,24.0
baseline,2,8,9,Hyperion,energie,39.13,8.880000000000003
baseline,2,8,9,Hyperion,luxus,78.82,8.476799999999994
baseline,2,8,9,Hyperion,biotech,82.28,24.0
baseline,2,8,9,Hyperion,core_daten,114.47,24.0
baseline,2,8,9,Hyperion,relikte,150.71,30.451199999999993
baseline,2,8,10,Lusus,nahrung,23.72,6.0
baseline,2,8,10,Lusus,rohstoffe,30.39,16.5
baseline,2,8,10,Lusus,industrieteile,44.69,29.299999999999994
baseline,2,8,10,Lusus,energie,43.9,7.600000000000004
baseline,2,8,10,Lusus,luxus,75.35,65.23999999999998
baseline,2,8,10,Lusus,biotech,83.58,32.0
baseline,2,8,10,Lusus,core_daten,109.36,54.16000000000001
baseline,2,8,10,Lusus,relikte,148.59,32.0
